url,host,datasets,field_types,row_ref_count,status,http_status,method_used,content_type,bytes_read,elapsed_ms,error
https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int1q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,15,ok,200,HEAD,application/pdf,0,454,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2020/int3q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,20,ok,200,HEAD,application/pdf,0,482,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int1q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,18,ok,200,HEAD,application/pdf,0,510,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2021/int3q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,41,ok,200,HEAD,application/pdf,0,525,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int1q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,36,ok,200,HEAD,application/pdf,0,515,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2022/int3q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,36,ok,200,HEAD,application/pdf,0,525,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int1q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,verification_sources,19,ok,200,HEAD,application/pdf,0,524,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2023/int3q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,application/pdf,0,434,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2024/int1q.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,16,ok,200,HEAD,application/pdf,0,465,
https://doc.irasia.com/listco/hk/chinaunicom/interim/2025/intc.pdf,doc.irasia.com,quarterly_competitor_metrics_2026-06-18,verification_sources,21,ok,200,HEAD,application/pdf,0,431,
https://investor.oracle.com/financials/default.aspx,investor.oracle.com,quarterly_competitor_metrics_2026-06-18,verification_sources,103,ok,200,HEAD,text/html; charset=utf-8,0,3342,
https://investor.oracle.com/investor-news/news-details/2021/Oracle-Announces-Fiscal-2021-Fourth-Quarter-and-Fiscal-Full-Year-Financial-Results/default.aspx,investor.oracle.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,40,ok,200,HEAD,text/html; charset=utf-8,0,3246,
https://investor.oracle.com/sec-filings/default.aspx,investor.oracle.com,cloud_vendor_metrics_2026-06-17,verification_sources,17,ok,200,HEAD,text/html; charset=utf-8,0,3285,
https://ir.aboutamazon.com/annual-reports-proxies-and-shareholder-letters/default.aspx,ir.aboutamazon.com,cloud_vendor_metrics_2026-06-17,verification_sources,11,ok,200,HEAD,text/html; charset=utf-8,0,1476,
https://ir.aboutamazon.com/quarterly-results/default.aspx,ir.aboutamazon.com,quarterly_competitor_metrics_2026-06-18,verification_sources,80,ok,200,HEAD,text/html; charset=utf-8,0,726,
https://ir.china-tower.com/en/ir/announcements.php,ir.china-tower.com,quarterly_competitor_metrics_2026-06-18,verification_sources,40,ok,200,HEAD,text/html; charset=UTF-8,0,1005,
https://ir.china-tower.com/en/ir/presentation/pre260318.pdf,ir.china-tower.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,29,ok,200,HEAD,application/pdf,0,641,
https://m.mp.oeeee.com/a/BAAFRD0000202504181071155.html,m.mp.oeeee.com,quarterly_competitor_metrics_2026-06-18,verification_sources,15,ok,200,HEAD,text/html; charset=utf-8,0,3489,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10024494&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,text/html; charset=gbk,0,142,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10534559&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,text/html; charset=gbk,0,192,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10536200&stockid=601728,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,text/html; charset=gbk,0,2739,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10795365&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,22,ok,200,HEAD,text/html; charset=gbk,0,186,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11294714&stockid=600050,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,44,ok,200,HEAD,text/html; charset=gbk,0,234,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11299464&stockid=601728,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,5,ok,200,HEAD,text/html; charset=gbk,0,2296,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11521245&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,16,ok,200,HEAD,text/html; charset=gbk,0,163,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11523338&stockid=601728,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,6,ok,200,HEAD,text/html; charset=gbk,0,2250,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12005771&stockid=600050,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,24,ok,200,HEAD,text/html; charset=gbk,0,167,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12023001&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,15,ok,200,HEAD,text/html; charset=gbk,0,185,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12123807&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,16,ok,200,HEAD,text/html; charset=gbk,0,161,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12158482&stockid=601728,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,16,ok,200,HEAD,text/html; charset=gbk,0,2329,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8036169&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,65,ok,200,HEAD,text/html; charset=gbk,0,756,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8414272&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,82,ok,200,HEAD,text/html; charset=gbk,0,785,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8604768&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,84,ok,200,HEAD,text/html; charset=gbk,0,427,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8905563&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,56,ok,200,HEAD,text/html; charset=gbk,0,519,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9887182&stockid=600941,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,22,ok,200,HEAD,text/html; charset=gbk,0,288,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9899089&stockid=601728,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,text/html; charset=gbk,0,3207,
https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=600941&id=9580251,money.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,text/html; charset=gbk,0,150,
https://paper.cnstock.com/html/2026-03/27/content_2192681.htm,paper.cnstock.com,quarterly_competitor_metrics_2026-06-18,verification_sources,8,ok,200,HEAD,text/html;charset=UTF-8,0,1299,
https://s2.q4cdn.com/299287126/files/doc_financials/2023/q3/AMZN-Q3-2023-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,10,ok,200,HEAD,application/pdf,0,523,
https://s2.q4cdn.com/299287126/files/doc_financials/2023/q4/AMZN-Q4-2023-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,24,ok,200,HEAD,application/pdf,0,516,
https://s2.q4cdn.com/299287126/files/doc_financials/2024/q1/AMZN-Q1-2024-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,487,
https://s2.q4cdn.com/299287126/files/doc_financials/2024/q2/AMZN-Q2-2024-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,628,
https://s2.q4cdn.com/299287126/files/doc_financials/2024/q3/AMZN-Q3-2024-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,528,
https://s2.q4cdn.com/299287126/files/doc_financials/2024/q4/AMZN-Q4-2024-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,523,
https://s2.q4cdn.com/299287126/files/doc_financials/2025/q1/AMZN-Q1-2025-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,6,ok,200,HEAD,application/pdf,0,529,
https://s2.q4cdn.com/299287126/files/doc_financials/2025/q2/AMZN-Q2-2025-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,6,ok,200,HEAD,application/pdf,0,515,
https://s2.q4cdn.com/299287126/files/doc_financials/2025/q3/AMZN-Q3-2025-Earnings-Release.pdf,s2.q4cdn.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,6,ok,200,HEAD,application/pdf,0,526,
https://static.cninfo.com.cn/finalpage/2022-04-22/1213025056.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,application/pdf,0,72,
https://static.cninfo.com.cn/finalpage/2023-04-21/1216490015.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,application/pdf,0,54,
https://static.cninfo.com.cn/finalpage/2023-08-11/1217509878.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,application/pdf,0,80,
https://static.cninfo.com.cn/finalpage/2024-04-23/1219737430.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,application/pdf,0,53,
https://static.cninfo.com.cn/finalpage/2024-10-22/1221451112.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,45,ok,200,HEAD,application/pdf,0,59,
https://static.cninfo.com.cn/finalpage/2025-04-18/1223124988.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,15,ok,200,HEAD,application/pdf,0,89,
https://static.cninfo.com.cn/finalpage/2025-08-08/1224425060.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,21,ok,200,HEAD,application/pdf,0,112,
https://static.cninfo.com.cn/finalpage/2026-04-24/1225159634.PDF,static.cninfo.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,30,ok,200,HEAD,application/pdf,0,77,
https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/600050_20250418_RJH7.pdf,static.sse.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,53,ok,200,HEAD,text/html; charset=utf-8,0,3133,
https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/600941_20250423_97Z1.pdf,static.sse.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,48,ok,200,HEAD,text/html; charset=utf-8,0,3648,
https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/600050_20260422_763Q.pdf,static.sse.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,30,ok,200,HEAD,text/html; charset=utf-8,0,3276,
https://static.www.tencent.com/storage/uploads/2019/11/09/07a7fcd8a2494c502a6edd21d4b8eb66.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,verification_sources,11,ok,200,HEAD,application/pdf,0,3054,
https://static.www.tencent.com/storage/uploads/2019/11/09/77248c95e2a3295269c2875c8c908f86.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3060,
https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,application/pdf,0,3061,
https://static.www.tencent.com/uploads/2019/11/13/8b98062831f2f28d9cb4616222a4d3c3.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3057,
https://static.www.tencent.com/uploads/2020/03/18/7fceaf3d1b264debc61342fc1a27dd18.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3042,
https://static.www.tencent.com/uploads/2020/05/18/13009f73ecab16501df9062e43e47e67.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3036,
https://static.www.tencent.com/uploads/2020/08/12/00e999c23314aa085c0b48c533d4d393.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3030,
https://static.www.tencent.com/uploads/2020/11/12/4c2090d5f6f00fd90ddc9bbd9a1415d1.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3027,
https://static.www.tencent.com/uploads/2021/03/24/b83f5784d0579b51cf8515cf560b4256.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3011,
https://static.www.tencent.com/uploads/2021/05/20/269facaab659f690ab4e262b4c0bd01d.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3013,
https://static.www.tencent.com/uploads/2021/08/18/236f212d95d7402bacdbdf904a6b2b65.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,3011,
https://static.www.tencent.com/uploads/2021/11/10/57d32da50c1d7abe221d7f9ca9ec3dcb.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2993,
https://static.www.tencent.com/uploads/2022/03/23/b107f5a267bf6a7d00fd8373cd841558.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2970,
https://static.www.tencent.com/uploads/2022/05/18/f403326038a641b20465a17eff3567ce.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2941,
https://static.www.tencent.com/uploads/2022/08/17/a1a39b69021bb7e4bf7f8dd238070079.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2695,
https://static.www.tencent.com/uploads/2022/11/16/33aad36dea97848eb75aa988d785e9f8.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2610,
https://static.www.tencent.com/uploads/2023/03/22/3b5431187fdc8a053d9fee3a4c031aa6.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2600,
https://static.www.tencent.com/uploads/2023/05/17/7b07c1a2b0befc1a89a6fc4219ed6cae.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2447,
https://static.www.tencent.com/uploads/2023/08/16/f283f2dfd05151ae7659e7a8e3d667ef.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,2359,
https://static.www.tencent.com/uploads/2023/11/15/9e4da3187104bbdf04e2cbe491b75147.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,77,
https://static.www.tencent.com/uploads/2024/03/20/fe50310bf15caaab4b05dd9e8e49d316.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,109,
https://static.www.tencent.com/uploads/2024/05/14/207c400f3d6e2d9894c0b9b778507cf1.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,104,
https://static.www.tencent.com/uploads/2024/08/14/027889ef78b4ed2b83337dd4a7c2ffef.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,109,
https://static.www.tencent.com/uploads/2024/11/13/fc23e847ab5be9093587be6b7b01c115.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,112,
https://static.www.tencent.com/uploads/2025/03/19/81cb1f36bec218d27d6e0b24eec012b6.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,112,
https://static.www.tencent.com/uploads/2025/04/08/1132b72b565389d1b913aea60a648d73.pdf,static.www.tencent.com,cloud_vendor_metrics_2026-06-17,verification_sources,11,ok,200,HEAD,application/pdf,0,123,
https://static.www.tencent.com/uploads/2025/05/16/2af4e73edd208df236dadd8b9df89fc4.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,111,
https://static.www.tencent.com/uploads/2025/08/13/56af6c5c98acdc7bd757a7bd208d8189.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,60,
https://static.www.tencent.com/uploads/2025/11/13/a33b6f19738615834787623f17d20ba3.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,106,
https://static.www.tencent.com/uploads/2026/03/18/e6a646796d0d869acc76271c9ee1a6a5.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,110,
https://static.www.tencent.com/uploads/2026/04/09/62d786fcf3d3c8cb7e54791ee95439ac.pdf,static.www.tencent.com,cloud_vendor_metrics_2026-06-17,primary_source_url;verification_sources,22,ok,200,HEAD,application/pdf,0,111,
https://static.www.tencent.com/uploads/2026/05/13/47382ae415a209fd161bc19a1f9b3704.pdf,static.www.tencent.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,HEAD,application/pdf,0,73,
https://stockmc.xueqiu.com/202510/600941_20251021_4Z3K.pdf,stockmc.xueqiu.com,quarterly_competitor_metrics_2026-06-18,verification_sources,5,ok,200,HEAD,application/pdf,0,3262,
https://stockmc.xueqiu.com/202604/600050_20260422_763Q.pdf,stockmc.xueqiu.com,quarterly_competitor_metrics_2026-06-18,verification_sources,15,ok,200,HEAD,application/pdf,0,3139,
https://stockmc.xueqiu.com/202604/601728_20260424_X6X2.pdf,stockmc.xueqiu.com,quarterly_competitor_metrics_2026-06-18,verification_sources,16,ok,200,HEAD,application/pdf,0,3126,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10009087&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,text/html; charset=gbk,0,136,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10365602&stockid=600941,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,text/html; charset=gbk,0,213,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10379167&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,text/html; charset=gbk,0,190,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10537147&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,26,ok,200,HEAD,text/html; charset=gbk,0,183,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10790581&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,17,ok,200,HEAD,text/html; charset=gbk,0,181,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10931075&stockid=600941,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,25,ok,200,HEAD,text/html; charset=gbk,0,228,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11284906&stockid=600941,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,9,ok,200,HEAD,text/html; charset=gbk,0,171,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=11526422&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,36,ok,200,HEAD,text/html; charset=gbk,0,174,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12013734&stockid=601728,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,verification_sources,8,ok,200,HEAD,text/html; charset=gbk,0,2209,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9008241&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,15,ok,200,HEAD,text/html; charset=gbk,0,148,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9393219&stockid=601728,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,text/html; charset=gbk,0,3165,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9395483&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,15,ok,200,HEAD,text/html; charset=gbk,0,196,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9397960&stockid=600941,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,33,ok,200,HEAD,text/html; charset=gbk,0,209,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9587353&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,15,ok,200,HEAD,text/html; charset=gbk,0,142,
https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=9883072&stockid=600050,vip.stock.finance.sina.com.cn,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,10,ok,200,HEAD,text/html; charset=gbk,0,198,
https://www.alibabagroup.com/document-1761110461375315968,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,4,ok,200,HEAD,text/html; charset=utf-8,0,1072,
https://www.alibabagroup.com/en-US/document-1691989841455087616,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,6,ok,200,HEAD,text/html; charset=utf-8,0,2044,
https://www.alibabagroup.com/en-US/document-1897714462505304064,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,4,ok,200,HEAD,text/html; charset=utf-8,0,754,
https://www.alibabagroup.com/en-US/document-1929990445136347136,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,4,ok,200,HEAD,text/html; charset=utf-8,0,619,
https://www.alibabagroup.com/en-US/document-1971014025827319808,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,4,ok,200,HEAD,text/html; charset=utf-8,0,634,
https://www.alibabagroup.com/en-US/document-1991237455038119936,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,4,ok,200,HEAD,text/html; charset=utf-8,0,645,
https://www.alibabagroup.com/en-US/ir-financial-reports-quarterly-results,www.alibabagroup.com,quarterly_competitor_metrics_2026-06-18,verification_sources,116,ok,200,HEAD,text/html; charset=utf-8,0,875,
https://www.alibabagroup.com/ir-financial-reports-quarterly-results,www.alibabagroup.com,cloud_vendor_metrics_2026-06-17,verification_sources,11,ok,200,HEAD,text/html; charset=utf-8,0,704,
https://www.businesswire.com/news/home/20210803005562/en/Alibaba-Group-Announces-June-Quarter-2021-Results,www.businesswire.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,GET,text/html,1024,8747,
https://www.businesswire.com/news/home/20220223006445/en/Alibaba-Group-Announces-December-Quarter-2021-Results,www.businesswire.com,quarterly_competitor_metrics_2026-06-18,official_source_url;verification_sources,4,ok,200,GET,text/html,1024,8673,
https://www.businesswire.com/news/home/20240513641121/en/Alibaba-Group-Announces-March-Quarter-2024-and-Fiscal-Year-2024-Results,www.businesswire.com,cloud_vendor_metrics_2026-06-17,verification_sources,11,ok,200,GET,text/html,1024,8657,
https://www.censtatd.gov.hk/api/get.php?id=310-31012&lang=en&param=N4KABGBEDGBukC4yghSBxAIgBQPoGEB5AWW0IDkBRcgFUTAG1xU1t9LIAaZlyfADUzEuPVJABKlAIIiWacoOHc5UAUIBisuX0XotvNcQDK+sYcym0h8hdEBdZgF9lUAM7wkKMxXpMVEgEMAd1xiXAALAGsAE1xoyygATQB7RNwARmiAB1wAUlxXSHsnF0gsgFMAJwBLZPjPUUhXABcAyub6SHSATgB2AGYABnSiiGdmSGr6qH70wYBaWeGAJi1IABsAgDsAc07yraLHIA,www.censtatd.gov.hk,cmhk_macro_policy_2026-06-19,verification_sources,410,ok,200,HEAD,application/json,0,881,
