record_key,captured_at_hkt,first_seen_at_hkt,last_seen_at_hkt,brand,product_category,plan_name,monthly_fee_hkd,published_price_hkd,price_billing_unit,local_data_gb,roaming_data_gb,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,source_id,source_url,final_url,official_source_type,http_status,fetch_method,extraction_status,content_hash,evidence_excerpt
a2e80c514b73b24b,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,1O1O,mobile_prestige_5g_entertainment,1O1O Infinite Entertainment 5G Prestige Service (sports pack) HK$509,509,,,500,3,,24/36,Unlimited local voice call minutes,"First 6 months 1TB local data, then 500GB/month; HK$18/month administration fee applies.",1010_infinite_entertainment_5g_prestige,https://1010.com.hk/en/infinite-entertainment-5g-prestige-service,https://1010.com.hk/infinite-entertainment-5g-prestige-service,official_public_product_page,200,hkt_product_httpx,parsed,dd84d271c18d30cbe604cf09955d5e42920f920d,"简体中文 English (US) Bahasa Indonesia 日本語 繁體中文 (HK) You can also upgrade to become a 1O1O HOME customer and enjoy premium services that take your home experience to the next level! 同時可升級成為 1O1O HOME 客戶，盡享尊貴個人化服務，全方位提升家居體驗！ Infinite Entertainment 5G Prestige Service (sports pack) HK$ 509 .00 / month ⁽¹⁾ Commitment period: 24 / 36 months Unlimited 5G data ⁽²⁾ Monthly roaming mobile data usage ⁽³⁾ : 3GB Local voice call minutes ⁽⁴⁾ : Unlimited IDD ⁽⁵⁾ : 300 minutes clubpoints reward ⁽⁶⁾ : 5,000 Handset eVoucher ⁽⁷⁾ : (Applicable to 36 months contract only) HK$2,000 Included Now TV packs ⁽⁸⁾⁽⁹⁾ : Super Sports Pack Plus"
8d7bd670a9f29d70,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,1O1O,mobile_prestige_5g_entertainment,1O1O Infinite Entertainment 5G Prestige Service (entertainment pack) HK$559,559,,,500,3,,24/36,Unlimited local voice call minutes,"First 6 months 1TB local data, then 500GB/month; HK$18/month administration fee applies.",1010_infinite_entertainment_5g_prestige,https://1010.com.hk/en/infinite-entertainment-5g-prestige-service,https://1010.com.hk/infinite-entertainment-5g-prestige-service,official_public_product_page,200,hkt_product_httpx,parsed,dd84d271c18d30cbe604cf09955d5e42920f920d,"⁶⁾ : 5,000 Handset eVoucher ⁽⁷⁾ : (Applicable to 36 months contract only) HK$2,000 Included Now TV packs ⁽⁸⁾⁽⁹⁾ : Super Sports Pack Plus & Asia Signature Pack Local Intra-network SMS: 500 Local Intra-network MMS ​ : 200 Infinite Entertainment 5G Prestige Service (entertainment pack) HK$ 559 .00 / month ⁽¹⁾ Commitment period: 24 / 36 months Unlimited 5G data ⁽²⁾ Monthly roaming mobile data usage ⁽³⁾ : 3GB Local voice call minutes ⁽⁴⁾ : Unlimited IDD ⁽⁵⁾ : 300 minutes clubpoints reward ⁽⁶⁾ : 5,000 Handset eVoucher ⁽⁷⁾ : (Applicable to 36 months contract only) HK$2,000 Included Now TV packs​ ⁽⁸⁾⁽¹⁰⁾ : Asia Signature Pack⁽¹"
1adb02765f993d55,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_mobile_5g,HKT Enterprise source snapshot,,,,,,,,,,hkt_enterprise_5g_business_mobile,https://www.hkt-enterprise.com/en/products-solutions/mobility/enterprise-mobile-solutions,https://www.hkt-enterprise.com/en/products-solutions/mobility/enterprise-mobile-solutions,official_public_product_page,403,hkt_product_httpx,source_fetched_no_plan_rows,992ade8890cb2c0cfdd07ce8823bd8768fff8237,Error 403 Error 403 Web Page Blocked block URL: www.hkt-enterprise.com/en/products-solutions/mobility/enterprise-mobile-solutions Client IP: 103.62.49.178 Attack ID: 20000051 Message ID: 000371372560 What happened? The page cannot be displayed. What can I do? Please contact the administrator for additional information.
426a65bbfd41af65,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_broadband_5g,HKT Enterprise source snapshot,,,,,,,,,,hkt_enterprise_5g_business_broadband,https://www.hkt-enterprise.com/en/products-solutions/data-connectivity/business-broadband/solution/5g-broadband,https://www.hkt-enterprise.com/en/products-solutions/data-connectivity/business-broadband/solution/5g-broadband,official_public_product_page,,hkt_product_httpx_error,source_fetched_no_plan_rows,da39a3ee5e6b4b0d3255bfef95601890afd80709,
21f048cd112ec205,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_broadband,HKT Enterprise source snapshot,,,,,,,,,,hkt_enterprise_business_broadband_overview,https://www.hkt-enterprise.com/en/products-solutions/data-connectivity/business-broadband,https://www.hkt-enterprise.com/en/products-solutions/data-connectivity/business-broadband,official_public_product_page,,hkt_product_httpx_error,source_fetched_no_plan_rows,da39a3ee5e6b4b0d3255bfef95601890afd80709,
259d263abdf664f8,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Business Telephone line HK$189.80,189.80,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ion $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band communication between customer equipment and the PSTN. Ty
abd4d1ed6bdc64ef,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Business Select line HK$237,237,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：(with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band communication between customer equipment and the PSTN. Types of Service: Standard Charge: IDA (T1) Installatio
3302f2156e57da3e,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Tone DDI line HK$281,281,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：usiness telephone line installation within five days. Direct Dialling In (DDI) DDI connects a caller to the extensions of your certified and evaluated PABX system without going through a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (incl
f3fc24c247437f96,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Tone DDI Diversity with Adjacent Exchange Diversity HK$379,379,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ialling In (DDI) DDI connects a caller to the extensions of your certified and evaluated PABX system without going through a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation w
537a458ddac03853,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Pulse DDI line HK$344,344,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：your certified and evaluated PABX system without going through a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs 
ac47411f3c4bb1fc,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Pulse DDI Diversity with Adjacent Exchange Diversity HK$442,442,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band
856027e2a040fdf5,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Datel HK$198.80,198.80,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ce for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band communication between customer equipment and the PSTN. Types of Service: Standard Charge: IDA (T1) Installation $3,600/line Monthly rental $3,950/line Removal Charges (T1) External Removal $3,600/line Internal Removal $1,500/line Hunting Line Hunting Line service provides interconnection between your branching equipment such as Keyline system, and the PSTN. Service Features: You can designate a hunting group while the"
8e61981b11f86666,2026-07-13T08:53:30+08:00,2026-07-10T13:41:31+08:00,2026-07-13T08:53:30+08:00,HKT Enterprise,business_fixed_voice,HKT Enterprise Local Business Telephone Hunting Line HK$209,209,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,hkt_enterprise_local_business_telephone,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,official_public_product_page,200,previous_success_fallback,parsed,7c0cdc58a19c9e9637bd629d5012879423f215ee,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：nes according to your preset hunting sequence. We also offer Premium Hunting Line with productivity-enhancing features including Call Forwarding, Call Transfer, and Conference Calling. Standard Charge: Installation $600 Hunting Line Monthly Charge $209 Premium Hunting Monthly Charge $237 Faxline HKT offers various fax packages with advanced service features to complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: "
