domain,domain_name,entity,metric,metric_label,period,value,unit,verification_status,source_count,source_urls,scope_note
03,内地运营商,中国电信,net_profit,净利润,FY2025,331.85,亿元,official_three_distinct_sources_verified,6,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int1q.pdf"", ""https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca250426c.pdf"", ""https://www.chinatelecom-h.com/sc/ir/reports.php"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int3q.pdf"", ""https://www.chinatelecom-h.com/en/media/press/p260324.pdf""]",FY2025净利润 · 官方披露 · 6个来源
03,内地运营商,中国电信,postpaid,移动客户数,FY2016,2.15,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2016""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2017,2.4996,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2017""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2018,3.03,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2018""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2019,3.3557,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2019""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2020,3.5102,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2020""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2021,3.7243,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2021""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2022,3.9118,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2022""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2023,4.0777,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2023""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2024,4.2452,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2024""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,postpaid,移动客户数,FY2025,4.3865,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinatelecom-h.com/en/media/press/p260324.pdf"", ""https://www.chinatelecom-h.com/en/ir/kpi.php?year=2025"", ""https://doc.irasia.com/listco/hk/chinatelecom/announcement/ca260324.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国电信,revenue,营收,FY2016,3522.85,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2016/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2016.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2016.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2016/int3q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2017.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2017,3662.29,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2017/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2017.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2017/int3q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2017.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2018.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2018,3771.24,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2018/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2018.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2018/int3q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2018.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2019/annual2019_10.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2019,3757.34,亿元,official_three_distinct_sources_verified,7,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2019/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2019.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2019/annual2019_10.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2019/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int3q.pdf"", ""https://www.chinatelecom-h.com/en/ir/presentations/annpre210309.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2020,3935.61,亿元,official_three_distinct_sources_verified,5,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2020.pdf"", ""https://www.chinatelecom-h.com/en/ir/presentations/annpre210309.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2020/int3q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2020.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2021,4395.52,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2021/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2021.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2021.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2021/int3q.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2022,4814.48,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2022/int1q.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/interim2022.pdf"", ""https://www.chinatelecom-h.com/en/ir/report/annual2022.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2022/int3q.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2023,5135.51,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2023/int1q.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2023/int.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2023/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/annual/2023/res.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2024,5294.17,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinatelecom-h.com/en/ir/finhigh_keyfindata_quarterly.php"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2024/int1q.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2024/int.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2024/int3q.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/annual/2024/respress.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国电信,revenue,营收,FY2025,5296.0,亿元,official_three_distinct_sources_verified,6,"[""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int1q.pdf"", ""https://doc.irasia.com/listco/cn/chinatelecom/announcement/sca250426c.pdf"", ""https://www.chinatelecom-h.com/sc/ir/reports.php"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int.pdf"", ""https://doc.irasia.com/listco/hk/chinatelecom/interim/2025/int3q.pdf"", ""https://www.chinatelecom-h.com/en/media/press/p260324.pdf""]",FY2025营收 · 官方披露 · 6个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2016,2566.77,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2016"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2016/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2016/ar2016.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2017,2704.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2017"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2017/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2018,2755.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2018"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2018/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2019,2960.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2019"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intpress.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2020,2851.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2020"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2021,3110.08,亿元,official_three_distinct_sources_verified,11,"[""https://static.cninfo.com.cn/finalpage/2022-04-22/1213025056.PDF"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8036169&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2021/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2021/ar2021.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8414272&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8604768&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8905563&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2022,3291.76,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int1q.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2022/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int3q.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2023,3415.0,亿元,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2023"", ""https://www.chinamobileltd.com/en/ir/reports/ir2023.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2024,3337.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2024"", ""https://www.chinamobileltd.com/en/ir/reports/ir2024.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf"", ""https://static.cninfo.com.cn/finalpage/2024-10-22/1221451112.PDF""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,ebitda,EBITDA,FY2025,3389.31,亿元,official_three_distinct_sources_verified,8,"[""https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/600941_20250423_97Z1.pdf"", ""https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10931075&stockid=600941"", ""https://data.eastmoney.com/notices/detail/600941/AN202504221660555817.html"", ""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2025"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0829/2025082901049.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102001101.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300752.pdf"", ""https://www.marketscreener.com/news/china-mobile-2025-annual-results-presentation-hk-shares-ce7e51dadb8bf523""]",FY2025EBITDA · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2016,1087.41,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2016"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2016/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2016/ar2016.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2017,1143.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2017"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2017/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2018,1178.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2018"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2018/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2019,1066.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2019"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intpress.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2020,1078.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2020"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2021,1159.37,亿元,official_three_distinct_sources_verified,11,"[""https://static.cninfo.com.cn/finalpage/2022-04-22/1213025056.PDF"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8036169&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2021/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2021/ar2021.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8414272&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8604768&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8905563&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2022,1254.59,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int1q.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2022/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int3q.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2023,1318.0,亿元,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2023"", ""https://www.chinamobileltd.com/en/ir/reports/ir2023.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2024,1384.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2024"", ""https://www.chinamobileltd.com/en/ir/reports/ir2024.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf"", ""https://static.cninfo.com.cn/finalpage/2024-10-22/1221451112.PDF""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,net_profit,净利润,FY2025,1370.95,亿元,official_three_distinct_sources_verified,8,"[""https://static.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/600941_20250423_97Z1.pdf"", ""https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10931075&stockid=600941"", ""https://data.eastmoney.com/notices/detail/600941/AN202504221660555817.html"", ""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2025"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0829/2025082901049.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1020/2025102001101.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300752.pdf"", ""https://www.marketscreener.com/news/china-mobile-2025-annual-results-presentation-hk-shares-ce7e51dadb8bf523""]",FY2025净利润 · 官方披露 · 8个来源
03,内地运营商,中国移动,postpaid,移动客户数,FY2016,8.489,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2016.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2017,8.872,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2017.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2018,9.2507,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2018.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2019,9.5028,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2019.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2020,9.4192,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2020.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2021,9.5689,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2021.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2022,9.7501,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2022.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2023,9.91,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2024,10.04,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,postpaid,移动客户数,FY2025,10.05,亿户,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/reports/ar2025.pdf"", ""https://www.chinamobileltd.com/en/ir/webcasts/pre260326.pdf"", ""https://www.chinamobileltd.com/en/media/press/p260326.pdf""]",FY2025移动客户数 · 3个官方证据入口交叉核验
03,内地运营商,中国移动,revenue,营收,FY2016,7084.21,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2016"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2016/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2016/ar2016.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2017,7405.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2017"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2017/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2017/ar2017.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2018,7368.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2018"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2018/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2018/ar2018.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2019,7459.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2019"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2019/ar2019.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2019/intpress.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2020,7681.0,亿元,official_three_distinct_sources_verified,5,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2020"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2021,8482.58,亿元,official_three_distinct_sources_verified,11,"[""https://static.cninfo.com.cn/finalpage/2022-04-22/1213025056.PDF"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8036169&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2021/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2021/ar2021.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8414272&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0420/2020042001250.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2020/intrep.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8604768&stockid=600941"", ""https://www1.hkexnews.hk/listedco/listconews/sehk/2020/1020/2020102000522.pdf"", ""https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=8905563&stockid=600941"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2020/ar2020.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2022,9372.59,亿元,official_three_distinct_sources_verified,4,"[""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int1q.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/intrep.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/annual/2022/ar2022.pdf"", ""https://doc.irasia.com/listco/hk/chinamobile/interim/2022/int3q.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2023,10093.0,亿元,official_three_distinct_sources_verified,3,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2023"", ""https://www.chinamobileltd.com/en/ir/reports/ir2023.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2023.pdf""]",FY2025营收 · 官方披露 · 8个来源
03,内地运营商,中国移动,revenue,营收,FY2024,10408.0,亿元,official_three_distinct_sources_verified,4,"[""https://www.chinamobileltd.com/en/ir/operation_q.php?year=2024"", ""https://www.chinamobileltd.com/en/ir/reports/ir2024.pdf"", ""https://www.chinamobileltd.com/en/ir/reports/ar2024.pdf"", ""https://static.cninfo.com.cn/finalpage/2024-10-22/1221451112.PDF""]",FY2025营收 · 官方披露 · 8个来源
